ground_truth,predicted,tanimoto_score
C(#CC1=NN=C(C#CC2=CC=C(C#CC3=NN=C(C#CC4=CC=CC=C4)S3)C=C2)S1)C1=CC=CC=C1,CC(C)C=C(C=NC1=NC=CC=C1)N=NC=NCNC2=NC=CC=C2,0.09929078014184398
O=C(O)N(SS(=O)(=O)C1=CC=CC=N1)C1=NOCC1,CC2OP(=O)(CS(=O)(=O)C1=NC=CS1)C(=O)S2,0.29389880952380953
CN1CN(C)S1(=O)=O,CC(C)P(C)(C)CC,0.0072992700729927005
C=C(OC=CC)C1=CC=NO1,CCOC(=O)C(CC=O)O1C=CC=N1,0.0
NSP(=O)(SN)N1C=CCC1,,0.0
C=CCN=C1N=NCS1,C=NNCCC1NCC(C#N)=C1C,0.08430913348946135
CCOC1=NN=C(NC#N)O1,CCOC(=O)C=CSC=C(C#N)C#N,0.06419753086419754
C1=CN2N=NC=C2C=NN1,C=CN2C1=CC=CN1NC2,0.12449255751014884
[2H]C([2H])=C([2H])C1=CC=CC=N1,BrC(Br)(C1=CC=CC=C1)C2=CC=CC=C2,0.09873417721518987
COC#CC(=O)C(Cl)Cl,O=C(C)C,0.11904761904761904
O=S(=O)(O)C#CCS(=O)(=O)O,NN=CC(C)C,0.03333333333333333
NC1=NN=C(OC2=CC=NC=C2)S1,,0.0
C=[N+](C)O[N-][N+](C)=N,CN(C)P(=O)C(F)N,0.026143790849673203
CC(C)(C)N(O)C=C1C=NN=C1,C2C(C)(C)N(C=C1NCCN1)CC2,0.136986301369863
O=C(C1=CC=CC=C1)S1(Br)C=CN=C1,O=CN(C1=CC=CC=C1)C2=CC=CC=C2,0.06935483870967742
O=P(O)(C(Cl)(Cl)C(O)Cl)C(Cl)(Cl)C(O)Cl,OC(P)(C(P)CO)C(=O)O,0.07730263157894737
CC(C)(CO)C(=O)OP(N)(=O)CC=S,CC(C)(C)OCCC(OP)NC(=O)CCN,0.10934393638170974
O=C(O)C1C(F)=C(F)N1F,O=C1CC(=O)SC1C,0.06666666666666667
COP(=O)(C/C(COC1=CC(Cl)=CC=C1)=N/NC(N)=O)OC,N(C(=O)OC1=CC=CC=C1N)N(N)NN,0.18636363636363637
C=C(N)[N+](=O)[S-],NN(=O)P,0.0
CC(CN1NC(Cl)=CC1=O)OC1=CC=CC=C1,O=COCOC=N(CCC1=CC=CC=C1)N(=O)CC2=CC=CC=C2,0.0
CC(C)P(O)(O)(Cl)OCl,CC(=O)OP(C)(C)C,0.07643312101910828
CN1N=NN(CC2=C(Cl)C=CC(C(=O)O)=C2F)C1=O,O=COC=CC1=CCN(=O)C=C1C2=CC=C(O)C=C2,0.0
NC(=S)N(N)CNC(=S)N(N)CO,NC(=O)NNC(N)=NC(N)=O,0.06037735849056604
CC1=CC(CS(=O)(=O)CC2=NC(C(C)(C)C)=NO2)=C(C)S1,CC(C)C=NO1S(=O)(=O)CC=NN1,0.0
CS/N=C/C=N/SC,NC(=O)OOCC(CC)C(=O)O,0.03208556149732621
CN1N=NN=C1ON,CN1CNC(N)=N1,0.030973451327433628
CCN(CC)S(C)(S)CC,C(CS(CC)P(CC)CC)CCC,0.05970149253731343
